"idsbr";"nama_usaha";"alamat_usaha";"kode_wilayah";"kdprov";"kdkab";"kdkec";"kddesa";"nmprov";"nmkab";"nmkec";"nmdesa";"perusahaan_id";"status_perusahaan";"skor_kalo";"kegiatan_usaha";"rank_nama";"rank_alamat";"history_ref_profiling_id";"skala_usaha";"sumber_data";"latitude";"longitude";"latlong_status";"gcid";"gcs_result";"allow_cancel";"allow_edit";"allow_flagging";"latitude_gc";"longitude_gc";"latlong_status_gc";"gc_username";"nama_usaha_gc";"alamat_usaha_gc"
"26747431";"HARIYANTI ISHAK HARIS";"PAIT";"6401060004";"64";"01";"060";"004";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"PAIT";"eyJpdiI6InAzS1FtUXUrallySXBaVWVSaW13T2c9PSIsInZhbHVlIjoiTzhvaGg3bWlab3NxbnFPQmFsV3p4dz09IiwibWFjIjoiMjMyMzU5YjA3ZjQ3ODU3ZWE3ZDY3MjFkMDA0OGExZTU5MjVjMzhjNjM4OWYxNTk3NDQ2ZWMyNThhNmQwMmNmMSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 56102]; [Kegiatan Usaha: Rumah/Warung Makan, Kategori: , KBLI...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"26336578";"ARBAYAH";"KAYUNGO";"6401060013";"64";"01";"060";"013";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"KAYUNGO";"eyJpdiI6IkNhQ09KN2pjSnUwWkRndldYeDVnOXc9PSIsInZhbHVlIjoiT1VXUmMrZ0w1eXVKbVVobWIybHZHQT09IiwibWFjIjoiOGViNzIwM2NiODI3YTUwNjJiYjM5ZDcxNjg3NmRhMzk3OWMwYjdhMzg1YmUxNDczOGE2ZDA1NTUxZjMyZjBlYSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 47724]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"32111274";"HAMZAH";"JL. SENAKEN GG. BAMBU";"6401040016";"64";"01";"040";"016";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"SENAKEN";"eyJpdiI6IklRUUd6T1N0cGlOTVRlNCtyRTNiOXc9PSIsInZhbHVlIjoiNlhQVHFTL1JDTUNFWDRodTA2c0dSUT09IiwibWFjIjoiMTBiODk1OGM0MTI0YWE2OGI4NWU5NTljOTAyMWYwM2M1YzExM2Q5MTJlOWIzOTY1ZTg3ZjllMDYzZTc1OGFhMSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 47112]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"29954422";"RITA WIDIA NINGSIH";"JL UNTUNG SUROPATI";"6401050009";"64";"01";"050";"009";"KALIMANTAN TIMUR";"PASER";"KUARO";"PADANG JAYA";"eyJpdiI6IkdHdUdlNm9UK0JjL0NJTnFYOFV2R0E9PSIsInZhbHVlIjoiOUpHazl0NHpkQ2JwQWJ2c0N4aTZLZz09IiwibWFjIjoiZGVhMjgxYmZkZmRhZWUyNzZlYzM3ZjhhOTgwNzQ0ZWE3OWUyZjkwY2MzNzY3MDBlZDM3OTA4MDdjMmFiOWMwYSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"28655793";"HAERUDDIN";"JL KIHAJAR DEWANTARA GANG PADAT KARYA 1 NO 47 RT.RW 012.005, KEL. TANAH GROGOT, KEC. TANAH GROGOT KAB. PASER";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6Ikx2djYyWWxnelJ3Wi8xWWo4M1c0ZEE9PSIsInZhbHVlIjoiN2hMTG5UbFErSzBYQVdNcTFzV2UzUT09IiwibWFjIjoiNTEwNWE2NTQyNTdmOTBhNDJkMzhmOTc1ZTY1NzA5YmIzZGVmNDIzNGNjY2RhOGY4NDllMDA1MGI1M2NkMTc5ZCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 03259]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"eyJpdiI6Ii91eTVvMk9jMzFqcDFmTFIvUnpQRXc9PSIsInZhbHVlIjoiSkVBcHRZQ3JWVHFYSFgrS0hCZzBFdz09IiwibWFjIjoiNzBmZmM4YzdjYmFiNTU4YmM4NDdhOTI0MDgyMDlmYjQ0NWNmODQ3NTdlODE2YWI3MTI4ZWY4MGRmYjU3ZGYyNiIsInRhZyI6IiJ9";"1";"True";"True";"False";"-1.91719";"116.19379";"valid";"raka.prawira";"";""
"27944342";"PONIRAN";"JLN. PANGERAN ANTASARI";"6401050009";"64";"01";"050";"009";"KALIMANTAN TIMUR";"PASER";"KUARO";"PADANG JAYA";"eyJpdiI6ImxNNlVtQzh5VDJvcm9TYm1jSllXalE9PSIsInZhbHVlIjoieWVJRWdvTzVQOWZselJvTm4zTGdmUT09IiwibWFjIjoiYjg5Njk5YzZlMjVkN2I3OTczNjBlODgyNDYzZjA5YTEwNWIzODMwYjRkZGVmZjU5YWVjOTczNzhhMjUxZjg0MyIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"30939441";"ADENANSYAH";"LABURAN RT 007";"6401030012";"64";"01";"030";"012";"KALIMANTAN TIMUR";"PASER";"PASIR BELENGKONG";"LABURAN";"eyJpdiI6IkhVdlMxbHdRVjdKY1lXZW01aGxNVnc9PSIsInZhbHVlIjoicFZLZEM2WnhHSHNtRFgvWVpBbk1ldz09IiwibWFjIjoiYTM4MjIzMmY4YTI2MjI1MmVmNmJmNmU5MDM3ZTYwNTU5NThjZDU0YmRlZDYxYWYyMWI5Y2VjN2FjOTJmY2VjOCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Kategori: , KBLI: 01262]; [Kegiatan Usaha: -, Kategor...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"eyJpdiI6IlR1R3dlK1FkajJrZmtHd3ExMmwvUGc9PSIsInZhbHVlIjoiZmtwS2lwMno0NmRuS2dFV1NtTkZvUT09IiwibWFjIjoiNDgzOTgxZWIwYTlhNzNmNGZlZjAwM2RhODQxMDE1NDlhNTkyNjBhMjg0Njk3MzA4MmNiMmZiNDBlNDk4MThmNSIsInRhZyI6IiJ9";"1";"False";"False";"False";"-20.030.971";"1.163.378.432";"invalid";"adib.tamtama";"";""
"26919040";"ROSIDAYANI";"KRAYAN JAYA";"6401060011";"64";"01";"060";"011";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"KRAYAN JAYA";"eyJpdiI6ImJzR0NVekEvRHJlY3FZc25NelhaWFE9PSIsInZhbHVlIjoiVUVRL2pocUhuWDdYU29jZ29RQ09DUT09IiwibWFjIjoiMjZlNjEzYTBkMmM4YjdjODgyYWYxODQzMjFkZTZhMWRlYTU1NTM1NjM4Zjg5Njg3Yzk2MTI1NDg4MTY1MWVmNiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Katego...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"27302838";"MULIATI";"MUARA PASIR";"6401040011";"64";"01";"040";"011";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"MUARA PASIR";"eyJpdiI6ImdSTGttLzR3ZlpBZXJTektzY0tjRlE9PSIsInZhbHVlIjoiMVc1aFgyZG5LeDdaUk5GVTFlL1Bsdz09IiwibWFjIjoiNWE0NTQ3MDY2OWYwMDU3OTk2MDg4YWI1NzYyYjk5NmUyNjkwYzY3M2U3YWYxYjJmODllZWIzNDZjNzliYWQ1YSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 35302]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"25868231";"MIFTAHUL BARRI";"JL. UNTUNG SUROPATI GG. RIDHO";"6401040009";"64";"01";"040";"009";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"JONE";"eyJpdiI6IjFjQ1lLOUJwdmVFNWJqMm5HVjFVOGc9PSIsInZhbHVlIjoiSTJ3b2tsZnR4aUdKazBqd3FoWVY4UT09IiwibWFjIjoiOTA3YzM4MzdlZjRmNjA3MjcwNjg5N2IwODE5MmMzYTE1ZjQyYjY0ZTdlNzM3YTFhMjgwMDI2M2Y1YjU1ZGEzZiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 47599]; [Kegiatan Usaha: -, Kategori: -, KBLI: 03111]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"27353339";"IRAWANSYAH";"Desa Sebakung RT. 001 Kec. Long Kali Kab. Paser";"6401080002";"64";"01";"080";"002";"KALIMANTAN TIMUR";"PASER";"LONG KALI";"SEBAKUNG";"eyJpdiI6IldyQk4zcTJBdG9PcG5RcTNMcVRzOEE9PSIsInZhbHVlIjoiUjEwdmNVcmdqQkRLOUlnWnJwV0FnZz09IiwibWFjIjoiZTA1Njk3OWUyNTg4MDAzODFkYTY0NGJmYWRhOTk2ZDM0YTJmMmU1Njg0ZjBmMDYxYWM3Yjc5YWI0NTQzNzg2NiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Katego...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"eyJpdiI6ImhhSnJmLzFKcFJpR0RoN2kxd0h5ZHc9PSIsInZhbHVlIjoiY2poZGNTdXRtaFNaYUw0bUM5ejkrZz09IiwibWFjIjoiMGE1Y2VlMjY1NDlkMjY5ZTMxN2RmYjVjYjc4MGY3ZDBkY2UyODcwZTU0MmEyZGM1MjAwNzEwMGY0ZjJmZTVjOSIsInRhZyI6IiJ9";"1";"False";"False";"False";"-1.55153531367761";"116.334975846112";"valid";"hairuddin";"";""
"27648694";"RISALDI";"TANJUNG ARU";"6401022002";"64";"01";"022";"002";"KALIMANTAN TIMUR";"PASER";"TANJUNG HARAPAN";"TANJUNG ARU";"eyJpdiI6IjVYZTFzRzV0cVhNeldWaUViQmtDUFE9PSIsInZhbHVlIjoiZEZFZkRlWGFHcFpJYW9QVXVjM0ppQT09IiwibWFjIjoiNDgyNTVjMzM3MWE5MjdmMzRlOTNjYzBhODRiZmVlNGYxODBjMmM5NDMzZWQwMjE5NGNlOGUzNTZjYTY3NzYzYiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 03112]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"29183472";"ABIDIN";"KRAYAN BAHAGIA";"6401060014";"64";"01";"060";"014";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"KRAYAN BAHAGIA";"eyJpdiI6IklNZkF3SWpxdS93NS9udngxZVduS1E9PSIsInZhbHVlIjoiUTRGVXloRXZ6Y1pZU3VwRHB4dmgzQT09IiwibWFjIjoiMDM4YThjZjcyYjI4NDVkN2I3MDUxNDVmMjVkYjA0Y2E3MjRmOGM5YTdkNDRhNDYwMjc5NTRlMDg1ODBiZGVlMSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"29332133";"NABILA AZ ZAHRAA";"PERUM BTN JONE JL.MANGGIS NO.7";"6401040009";"64";"01";"040";"009";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"JONE";"eyJpdiI6Ijh2am0rTGs5NjBOaXhac2FCRkljNWc9PSIsInZhbHVlIjoid0UxdVAvR1J1alBGOUFVMTluTWhCZz09IiwibWFjIjoiMGY4YjY1NzBjM2IxMDI2NTZkZGQ1NDUzNGI4OTBjNDcxNDhiZjdkOWY2NGVlM2IxNDk4OTcyNTg4YWNmNTZlYiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Aktivitas Produksi Film, Video dan Program Televisi Oleh Swasta, Kategori: , KBLI: ...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"32030444";"DIDI RUSADI";""" TOKO AL- HUSNA ""   Jalan RA. Kartini Depan Bank BNI";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6ImJraTlmaUN1c3o5RFJrWWpOWGxwOUE9PSIsInZhbHVlIjoiRGppVHR1U0xPMUJJS0R1Q2YxbERiZz09IiwibWFjIjoiYjcwODcxOWUzMWMxZjAzZGY4M2QzMjAzNDE3YWFkMDc3MWVkYzczZTM2ZjI5MzYzNGFhNTYzZWMzNjI1MTg3ZSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Perdagangan Eceran Kaki Lima Dan Los Pasar Alat Dan Perlengkapan Listrik, Kategori:...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"29832161";"SALHAN";"MUARA TELAKE RT.01";"6401080001";"64";"01";"080";"001";"KALIMANTAN TIMUR";"PASER";"LONG KALI";"MUARA TELAKE";"eyJpdiI6IkJnd0x3YXluMk1ZT2VJUE11SERUUVE9PSIsInZhbHVlIjoiQkl4ZlVIakxNOVYxS2I5ZFFHMkdpZz09IiwibWFjIjoiNmExOWQ5NzdkMmM3M2ZlNjAxYTM2NTVhZTVjZDEzYmJjMTgxMjY3NjAyNGFkOTMxMzIwNjI4NmQ3NzdlNzQwMCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 03111]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"eyJpdiI6IjJTQXVqUEI1Mzl1SUxGQ2dUWUh1UHc9PSIsInZhbHVlIjoicG81bk9rQWVVT2hYS1FuMUhLTyt1QT09IiwibWFjIjoiNzQ4YTY2MmZmMjQzNmUxMWI2YTkzMzliNTA5ZTM3MmYxYjQ5NzEzNTFiN2U3NDUxMDhhNWQwNzY0Yzk2MGQ3MyIsInRhZyI6IiJ9";"1";"False";"False";"False";"-1.62446808";"116.50583459";"valid";"hairuddin";"";""
"28989346";"AULIA PARADINA";"SEMPULANG";"6401040002";"64";"01";"040";"002";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"SEMPULANG";"eyJpdiI6InIwZ3JEY2pvdlppSEJUUUlxbnFpMWc9PSIsInZhbHVlIjoiRit5VW1NRW5OZTJucG9kamRaUStzQT09IiwibWFjIjoiNjM3ZDg5ZThkOGFiODZmMjM5NjJkMDZmYTVjMzU3MTE0MWI0ZWI3ZTkwNDdiOTFhZjBlOGM4YjFlZjExNTNiYiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 47192]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"29325980";"DEWI KHOIRIYATUL WAROH";"Sungai Terik RT.07";"6401010013";"64";"01";"010";"013";"KALIMANTAN TIMUR";"PASER";"BATU SOPANG";"SUNGAI TERIK";"eyJpdiI6IjhaNWp3UEdhK0ZmaGZxZkQvWWlOa0E9PSIsInZhbHVlIjoiZ1F3YlBSeHN6WTVibG5kYk5VYWVkZz09IiwibWFjIjoiOGM4MDM3NWMyMzE0OTNiMzBmZDE1MjE2OWQ2YzIwY2JhMTdlNDJlYjE2ODk3MjU2N2M5YWUxMGEyYTRlNjg1OCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Industri Kerupuk, Keripik, Peyek Dan Sejenisnya, Kategori: , KBLI: 10794]; [Kegiata...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"eyJpdiI6ImVydzJMV29iVTZWWG1PaDFyS0NEZWc9PSIsInZhbHVlIjoiVVRXRTk4RWxObTBsM1ozTGJEV0lvUT09IiwibWFjIjoiM2Q2ZjQzYjFmN2VmMGQzMmY0ZmRmZDFkYWEyMWZlZDhlMDQ4MmZhMzI5NDNjNGU5OWEwMzQ4OWMwNmI3NTg4OCIsInRhZyI6IiJ9";"1";"False";"False";"False";"-182.178.833.333.333";"116.011.318.333.333";"invalid";"adib.tamtama";"";""
"29768770";"ARDIANSYAH";"TANJUNG ARU";"6401022002";"64";"01";"022";"002";"KALIMANTAN TIMUR";"PASER";"TANJUNG HARAPAN";"TANJUNG ARU";"eyJpdiI6IjZUM1dJMkRzcUV1NE5zZnJHYUhPOXc9PSIsInZhbHVlIjoiTzY0SjNnTjNKZkFNeWttbEhtSlR2UT09IiwibWFjIjoiYzlkNmQwYjY2Y2RiZGNmMDUxNDJkYmQ3MjA2MGNiODJmNjEwZTA3MzdjNDM0MjIxNGZhY2IxZWE2MTgzZWMwYSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 03111]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"29114134";"UMUL HAIRIAH";"MUARA PASIR ";"6401040011";"64";"01";"040";"011";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"MUARA PASIR";"eyJpdiI6Ik1oT2ZUbFlkbGtWWDBvYVB1SnJoZVE9PSIsInZhbHVlIjoieVQwR25Eejk4dzhkd2g3aU5lNkNMZz09IiwibWFjIjoiNzk2YTQ0MDgzMTNmNzkxOWJjN2UyNTgxNWM3ODk1YTJlN2RkZTliMzVjZWUzY2VmM2JhYTZlZDZhYTcwNDRjYiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 35302]; [Kegiatan Usaha: Produksi Es, Kategori: , KBLI: 35302...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"28433980";"DWIYONO M";"JL. SULTAN IBRAHIM KHALILUDDIN";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6IldrQVJjUk5Jd1did3VCalMwSGdTU1E9PSIsInZhbHVlIjoiSld4Y1c2ZlZFa09qOXZQRFNpNzdnQT09IiwibWFjIjoiMmRiZDc3ZjQ2ZmFiZTFmM2VkNTIwMWYzYzNmNzRlODc0MTBhM2YxYTdjZDM3MjkwNDc1OTNhNTdhYWU2NmFhOCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 45201]; [Kegiatan Usaha: Reparasi Mobil, Kategori: , KBLI: 45...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"27761310";"NUR FARIDA";"kendarom";"6401050011";"64";"01";"050";"011";"KALIMANTAN TIMUR";"PASER";"KUARO";"KENDAROM";"eyJpdiI6Ii9kbGRuNytEb0t5Y0xieWQwSzB4dUE9PSIsInZhbHVlIjoiWlpxRDBVQXNCWEFoNkhiR0lSTXg1UT09IiwibWFjIjoiNWY4NzYyZTkzYjA4ZmYzY2JlOWVlYWI2OWM5MTY0ODIzY2I4OWU3MDU5MTQ1NWZmOGEyMDM4MmE2MWM1NGE5ZSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Kategori: -, KBLI: 01262]";"";"";"2025-12-14";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"32590130";"MILHANI";"KELUANG PASER JAYA";"6401050013";"64";"01";"050";"013";"KALIMANTAN TIMUR";"PASER";"KUARO";"KELUANG PASER JAYA";"eyJpdiI6ImpUWDRzQk5WTk9TbVZtMURGNFZ5MGc9PSIsInZhbHVlIjoiVTlrRUVweDdtNWJPWWFNMmk1ZzVDQT09IiwibWFjIjoiNjllMWI0ZWQ1NzBmNzkwYWE2NTA5MGViNzA5MjlkNGNhZmRkZTJiM2Y3YjY3M2M5NWU0YTIxOTViZDFmYzg4NSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Kategori: -, KBLI: 01262]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"32551950";"SUPARNO";"KAYUNGO";"6401060013";"64";"01";"060";"013";"KALIMANTAN TIMUR";"PASER";"LONG IKIS";"KAYUNGO";"eyJpdiI6ImI0TGx3bVVYaVpmVmsydHlvTCtEUFE9PSIsInZhbHVlIjoiQnlVNjJuVGpaR29yS2lCblluOW1qUT09IiwibWFjIjoiMjBiYmZjOTMwMTQ2OTc5YzA2ODRjMTI5MThmMGYyZjA4MGFkZGJmNWIwNTA3MmI1MDkyOGZiMjgwODVlYTBhMiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"32117005";"SALWIAH ";"MUARA PASIR";"6401040011";"64";"01";"040";"011";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"MUARA PASIR";"eyJpdiI6IndTQlZmOVF3TGJLWkFoWVZka2Zhb1E9PSIsInZhbHVlIjoiUmVZTFN5cDdyaGRkcjM4dGpOaDVOZz09IiwibWFjIjoiMzJmMzUwNWVmZDRiZDMwMjlhYTQ5MmU1NTA5NjZiODAzM2EwMDM5MmE0OGFhNGVkMjhkYzQ0MDZhYjhlOTM4YSIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 47112]; [Kegiatan Usaha: -, Kategori: -, KBLI: 96200]; [Kegia...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"31027010";"RADE LELIANI DUALOLO";"Jl. DR Cipto Mangunkusumo";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6IkVEZ3pSVk1aaHNtYzgzVmJqbHJqcHc9PSIsInZhbHVlIjoiY3hHSU90enczUTZ0WnllM1FCaDVjZz09IiwibWFjIjoiNDU1NjE2OWQyOGJkYWRmNjI3ZmYzNzBkNThmNWY2NDgwNGQ0NjI3YjA3MzczZGJkMDFmYjYwMjhjNmRkYjdhYiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 55900]; [Kegiatan Usaha: Penyediaan Akomodasi Lainnya, Katego...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"29258548";"ABDUL HAMID";"JALAN A. WAHAB SYAHRANI";"6401040004";"64";"01";"040";"004";"KALIMANTAN TIMUR";"PASER";"TANAH GROGOT";"TANAH GROGOT";"eyJpdiI6ImYwT3gvSnhTWldocVBGY1hFd1NZVHc9PSIsInZhbHVlIjoiNEkxU20wazFYdWdHbXR6WTBxUUJQQT09IiwibWFjIjoiOWNmOTVhNDQ2MWJkNjNmYWMwYWU1YzM0ZDljOWJlYTA4MDM1ZjNhM2FiY2E0YmY0NWEyZmY1ZTllMWQwZGQyMCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: G, KBLI: 47825]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"28480655";"SUWARTI";"RANGAN LUAR";"6401050004";"64";"01";"050";"004";"KALIMANTAN TIMUR";"PASER";"KUARO";"RANGAN";"eyJpdiI6IlZiSStVWlNIdVNzNlRKdFRRcDlGZWc9PSIsInZhbHVlIjoic3VVUFEzaHR0SmVIWnZrQ2oyaUpMdz09IiwibWFjIjoiMDEyZGMzYmI3OTkzODI0OThhNzRmNDQ3YWFiNmE1MGM5YTU5MmQ2N2M5ODJiMWE4Mzk0NmJmMDY4YTMzY2YyNCIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 10216]; [Kegiatan Usaha: -, Kategori: -, KBLI: 10794]; [Kegia...";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"27499116";"MUSTAJAB";"JL. JEND SUDIRMAN";"6401050002";"64";"01";"050";"002";"KALIMANTAN TIMUR";"PASER";"KUARO";"KUARO";"eyJpdiI6IkZXZUtuMU12RnM3TnhraStIWVI1bmc9PSIsInZhbHVlIjoiOTMrdi9zY3dPa2RPU1IxbVhzdFRGQT09IiwibWFjIjoiMWJlYjFlZThhOTU5OWIzYzg4ZWQzNDdjMjBlNDc2YmUzNWIxYzcxODBjNTkyMDRhN2U3M2ZjNjE4MDk4YjE5ZiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]; [Kegiatan Usaha: Perkebunan Buah Kelapa Sawit, Katego...";"";"";"2025-11-24";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
"30294038";"LUKMAN NUR HAKIM";"KERESIK BURA";"6401030006";"64";"01";"030";"006";"KALIMANTAN TIMUR";"PASER";"PASIR BELENGKONG";"KERESIK BURA";"eyJpdiI6Ilc0disxVFRwR0t6Q0g3NURKalRVdVE9PSIsInZhbHVlIjoiZUZSWUhGeXd4NFl1cFoxaUFzVURwZz09IiwibWFjIjoiOGMwYjI2YTZjMGRhMWFhMmUzOWM3NDViZTBlYWFlZjM4YzNmM2VmNGRhZTk3ZmVmYmM3NGFhNmU0MjA2OGZiMiIsInRhZyI6IiJ9";"Aktif";"";"[Kegiatan Usaha: -, Kategori: -, KBLI: 01262]";"";"";"2025-12-15";"";"OSS - Perorangan";"";"";"invalid";"";"";"False";"False";"True";"";"";"invalid";"";"";""
